date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5/11/2015,5,3.5,4750,8234,2.0,0.0,2.0,3,10,3350,1400.0,2013,0.0,98198,47.3574,-122.318,2160,14496
8/18/2014,4,3.25,2760,4104,2.0,0.0,0.0,3,8,1900,860.0,2014,0.0,98056,47.5286,-122.18700000000001,2760,5186
5/4/2015,4,2.5,3060,27251,1.5,0.0,0.0,3,8,3060,0.0,2008,0.0,98022,47.1967,-121.96600000000001,1760,27251
9/16/2014,4,3.0,2770,2650,2.0,0.0,0.0,3,9,2180,590.0,2014,0.0,98109,47.6435,-122.354,1820,2960
8/28/2014,5,2.5,2990,9240,2.0,0.0,0.0,3,8,2990,0.0,2015,0.0,98133,47.7384,-122.348,1970,18110
11/26/2014,3,2.75,1540,1251,2.0,0.0,0.0,3,8,1230,310.0,2002,0.0,98102,47.6298,-122.321,1540,1287
6/17/2014,3,2.5,1680,2229,2.0,0.0,0.0,3,7,1680,0.0,2007,0.0,98155,47.7484,-122.322,1230,9300
7/25/2014,3,2.0,2260,7163,1.0,0.0,0.0,3,9,2260,0.0,2012,0.0,98058,47.4593,-122.13600000000001,2340,6730
5/13/2014,4,3.5,3400,5196,2.0,0.0,0.0,3,9,3400,0.0,2012,0.0,98065,47.5169,-121.884,3170,5260
7/29/2014,4,2.5,2930,5000,2.0,0.0,0.0,3,9,2760,170.0,2007,0.0,98006,47.5424,-122.12,3230,5778
7/24/2014,3,2.0,1239,6036,1.0,0.0,0.0,3,7,1239,0.0,2009,0.0,98030,47.3689,-122.175,2060,5746
9/29/2014,3,3.5,2100,2479,2.0,0.0,0.0,3,9,1450,650.0,2011,0.0,98118,47.562,-122.292,1800,2457
6/26/2014,4,1.0,1200,2171,1.5,0.0,0.0,3,7,1200,0.0,1933,0.0,98133,47.7076,-122.34200000000001,1130,1598
5/4/2015,4,1.0,1200,2171,1.5,0.0,0.0,3,7,1200,0.0,1933,0.0,98133,47.7076,-122.34200000000001,1130,1598
11/17/2014,2,1.5,680,772,2.0,0.0,0.0,3,7,680,0.0,2005,0.0,98103,47.695,-122.34299999999999,690,1059
3/18/2015,4,3.25,2690,3995,2.0,0.0,0.0,3,9,2060,0.0,2014,0.0,98136,47.532,-122.384,1810,4590
8/26/2014,4,2.5,2750,7200,2.0,0.0,0.0,3,8,2750,0.0,2011,0.0,98019,47.7327,-121.96600000000001,2750,7200
5/22/2014,3,2.5,2450,4332,2.0,0.0,0.0,3,8,2450,0.0,2010,0.0,98053,47.6942,-122.016,2450,4154
8/20/2014,4,2.5,2620,4050,2.0,0.0,0.0,3,8,2620,0.0,2014,0.0,98146,47.5017,-122.34,2030,3944
7/18/2014,2,2.0,1130,1148,2.0,0.0,0.0,3,9,800,330.0,2007,0.0,98122,47.6023,-122.314,1350,1201
11/10/2014,3,2.0,1820,1357,3.0,0.0,0.0,3,9,1820,0.0,2014,0.0,98126,47.5432,-122.376,1710,1372
4/28/2015,4,2.5,2568,5000,2.0,0.0,0.0,3,9,2568,0.0,2014,0.0,98092,47.2596,-122.194,2547,4500
7/8/2014,4,2.75,3090,5859,2.0,0.0,0.0,3,9,3090,0.0,2010,0.0,98074,47.6057,-122.04700000000001,2960,5250
4/20/2015,2,2.0,1460,1085,2.0,0.0,0.0,3,8,950,510.0,2014,0.0,98112,47.6205,-122.29899999999999,1580,1202
7/16/2014,3,2.5,2010,2263,2.0,0.0,0.0,3,8,1340,670.0,2014,0.0,98122,47.6088,-122.311,1500,2670
7/8/2014,4,2.5,2610,5140,2.0,0.0,0.0,3,8,2610,0.0,2006,0.0,98103,47.6951,-122.346,1190,5101
2/24/2015,2,1.5,960,1000,2.0,0.0,0.0,3,8,920,40.0,2008,0.0,98103,47.6489,-122.335,1200,1297
4/7/2015,3,2.5,1528,7616,2.0,0.0,0.0,3,7,1528,0.0,2011,0.0,98030,47.3774,-122.186,1850,7340
7/14/2014,2,1.5,1310,1264,2.0,0.0,0.0,3,8,1120,190.0,2006,0.0,98106,47.5772,-122.40899999999999,1330,1265
5/5/2015,3,2.25,1760,2122,3.0,0.0,0.0,3,9,1760,0.0,2015,0.0,98116,47.5633,-122.385,1420,1618
11/10/2014,3,2.5,1420,3542,2.0,0.0,0.0,3,8,1310,110.0,2007,0.0,98133,47.7731,-122.34299999999999,1180,1622
10/8/2014,3,2.5,1650,2082,3.0,0.0,0.0,3,8,1650,0.0,2007,0.0,98133,47.7108,-122.33200000000001,1650,1965
6/19/2014,3,2.5,2320,6775,1.0,0.0,0.0,3,8,2320,0.0,2008,0.0,98053,47.7158,-122.016,1680,4750
4/26/2015,4,2.5,2628,11466,2.0,0.0,0.0,3,9,2628,0.0,2014,0.0,98001,47.2904,-122.264,2849,10909
12/1/2014,4,2.5,2520,4831,2.0,0.0,0.0,3,8,2520,0.0,2009,0.0,98072,47.7711,-122.16799999999999,2430,3937
2/5/2015,5,3.5,2880,5000,2.0,0.0,0.0,3,8,2260,620.0,2012,0.0,98038,47.3455,-122.023,2590,4800
12/10/2014,3,2.25,1440,1362,3.0,0.0,0.0,3,7,1440,0.0,2014,0.0,98117,47.6908,-122.365,1180,2603
4/8/2015,3,2.5,2185,6042,2.0,0.0,0.0,3,9,2185,0.0,2009,0.0,98030,47.3573,-122.20200000000001,2297,5876
7/28/2014,4,1.5,1500,2106,2.0,0.0,0.0,3,7,1500,0.0,2014,0.0,98108,47.5669,-122.29700000000001,1490,2175
6/26/2014,3,2.5,1769,7324,2.0,0.0,0.0,3,9,1769,0.0,2012,0.0,98092,47.3307,-122.18799999999999,2502,6017
5/12/2014,4,2.5,2160,6223,2.0,0.0,0.0,3,8,2160,0.0,2010,0.0,98038,47.3494,-122.042,2160,5555
7/7/2014,3,2.5,2370,4200,2.0,0.0,0.0,3,8,2370,0.0,2014,0.0,98038,47.3706,-122.01700000000001,2370,4200
2/23/2015,3,3.0,3180,2758,2.0,0.0,2.0,3,11,2240,940.0,2008,0.0,98109,47.6377,-122.34200000000001,2420,2758
1/25/2015,3,2.5,1780,4077,2.0,0.0,0.0,3,8,1780,0.0,2011,0.0,98038,47.3568,-122.056,1970,4077
9/12/2014,4,3.5,2650,3127,2.0,0.0,0.0,3,8,2230,420.0,2011,0.0,98027,47.5381,-122.046,2330,3137
12/29/2014,5,2.75,3300,7560,2.0,0.0,0.0,3,10,3300,0.0,2007,0.0,98052,47.6467,-122.118,3150,8580
3/13/2015,2,2.5,1160,1219,3.0,0.0,0.0,3,8,1160,0.0,2007,0.0,98107,47.6543,-122.35799999999999,1320,2800
7/10/2014,3,3.0,3460,5353,2.0,0.0,0.0,3,10,2850,610.0,2007,0.0,98116,47.5858,-122.39299999999999,2460,6325
9/19/2014,3,2.5,1390,2450,2.0,0.0,0.0,3,7,1390,0.0,2009,0.0,98118,47.5298,-122.26899999999999,1390,2450
10/29/2014,2,2.5,1260,1131,3.0,0.0,0.0,3,8,1260,0.0,2006,0.0,98107,47.6715,-122.384,1490,2500
4/22/2015,5,2.75,2940,5225,2.0,0.0,0.0,3,8,2760,180.0,2010,0.0,98052,47.6879,-122.10700000000001,3090,6261
2/24/2015,5,3.5,3190,4247,2.0,0.0,0.0,3,8,2430,760.0,2013,0.0,98052,47.7016,-122.103,2580,3989
10/2/2014,4,3.5,3930,6120,2.0,0.0,0.0,3,10,3310,620.0,2007,0.0,98105,47.6646,-122.28,3390,6120
9/26/2014,5,3.75,3570,10125,2.0,0.0,0.0,3,10,3570,0.0,2014,0.0,98040,47.5639,-122.223,1760,10125
9/18/2014,3,2.5,2420,4725,2.0,0.0,0.0,3,8,2420,0.0,2014,0.0,98038,47.371,-122.01799999999999,2370,4200
6/8/2014,3,2.75,3400,7200,2.0,0.0,2.0,3,9,2470,930.0,2009,0.0,98056,47.4878,-122.191,1580,8676
3/20/2015,4,2.5,2478,6079,2.0,0.0,0.0,3,8,2478,0.0,2012,0.0,98030,47.3524,-122.175,2279,6079
9/11/2014,4,3.5,3200,7605,2.0,0.0,2.0,3,9,2500,700.0,2013,0.0,98198,47.3443,-122.32700000000001,2240,4416
2/23/2015,3,2.25,1590,926,3.0,0.0,0.0,3,8,1590,0.0,2014,0.0,98136,47.5402,-122.387,1640,1321
4/13/2015,3,3.0,1730,1442,2.0,0.0,0.0,3,8,1440,290.0,2008,0.0,98106,47.5344,-122.348,1370,1524
5/20/2014,4,2.5,2303,3680,2.0,0.0,0.0,3,8,2303,0.0,2013,0.0,98001,47.2599,-122.28299999999999,2303,3760
9/25/2014,3,2.5,1790,3754,2.0,0.0,0.0,3,8,1790,0.0,2013,0.0,98065,47.534,-121.84100000000001,1800,3393
12/10/2014,3,3.5,2490,3517,2.0,0.0,0.0,3,8,1720,770.0,2005,0.0,98027,47.5341,-122.06700000000001,1600,2378
3/5/2015,4,2.5,2669,5385,2.0,0.0,0.0,3,9,2669,0.0,2014,0.0,98092,47.3262,-122.165,2669,4645
4/10/2015,4,3.25,2610,2552,2.0,0.0,0.0,3,10,2160,450.0,2008,0.0,98027,47.5322,-122.07600000000001,2610,2664
9/17/2014,2,1.75,1290,1493,2.0,0.0,0.0,3,8,1290,0.0,2014,0.0,98106,47.5171,-122.346,1410,1875
9/4/2014,5,3.5,3560,5008,2.0,0.0,0.0,3,8,2810,750.0,2013,0.0,98106,47.5542,-122.359,2910,5026
6/17/2014,3,2.25,1230,1238,2.0,0.0,0.0,3,8,1080,150.0,2009,0.0,98199,47.6519,-122.384,1230,953
8/15/2014,4,3.25,3640,60086,2.0,0.0,0.0,3,10,3640,0.0,2005,0.0,98074,47.6328,-122.016,2900,51721
4/28/2015,2,2.5,1780,2493,3.0,0.0,0.0,3,8,1780,0.0,1981,0.0,98107,47.6704,-122.35799999999999,2050,4400
3/30/2015,3,1.5,1140,1069,3.0,0.0,0.0,3,8,1140,0.0,2005,0.0,98103,47.6907,-122.34200000000001,1230,1276
5/6/2014,3,2.0,1270,1320,3.0,0.0,0.0,3,8,1270,0.0,2006,0.0,98103,47.6937,-122.34200000000001,1370,1320
4/23/2015,5,3.5,2780,3583,2.0,0.0,0.0,3,8,2180,600.0,2005,0.0,98059,47.4879,-122.152,2640,3850
11/25/2014,4,2.5,1912,5000,2.0,0.0,0.0,3,8,1912,0.0,2012,0.0,98001,47.3511,-122.275,2020,5000
2/25/2015,4,2.5,2300,9690,2.0,0.0,0.0,3,8,2300,0.0,2006,0.0,98023,47.2793,-122.352,1200,9085
3/13/2015,3,2.5,2828,4050,2.0,0.0,0.0,3,8,2828,0.0,2013,0.0,98030,47.382,-122.197,2513,4507
9/5/2014,4,2.5,2425,9017,2.0,0.0,0.0,3,9,2425,0.0,2013,0.0,98001,47.3003,-122.26299999999999,2725,7019
7/9/2014,4,3.25,3730,4560,2.0,0.0,0.0,3,9,2760,970.0,2015,0.0,98103,47.6725,-122.33,1800,4560
9/4/2014,1,1.0,730,1942,1.0,0.0,0.0,3,7,730,0.0,2009,0.0,98144,47.5943,-122.29899999999999,1020,2044
2/3/2015,2,2.5,1990,1756,3.0,0.0,0.0,3,9,1780,210.0,2005,0.0,98102,47.6264,-122.323,1955,1438
11/11/2014,3,2.5,1300,812,2.0,0.0,0.0,3,8,880,420.0,2008,0.0,98144,47.5893,-122.31700000000001,1300,824
1/28/2015,4,2.5,2560,7492,2.0,0.0,0.0,3,8,2560,0.0,2014,0.0,98188,47.4467,-122.287,1260,11541
1/21/2015,5,2.5,2450,5047,2.0,0.0,0.0,3,8,2450,0.0,2007,0.0,98011,47.7724,-122.16799999999999,2450,4478
10/1/2014,2,1.5,1440,725,2.0,0.0,0.0,3,8,1100,340.0,2011,0.0,98126,47.5607,-122.37799999999999,1440,4255
10/20/2014,3,2.25,1140,1557,3.0,0.0,0.0,3,8,1140,0.0,2007,0.0,98103,47.6947,-122.34200000000001,1140,1245
5/8/2014,2,1.5,1110,957,2.0,0.0,0.0,3,8,930,180.0,2005,0.0,98119,47.6319,-122.36200000000001,1680,1104
12/29/2014,3,2.5,1690,1200,2.0,0.0,0.0,3,8,1410,280.0,2014,0.0,98106,47.5388,-122.367,1740,1664
9/19/2014,2,2.75,1950,1610,3.0,0.0,0.0,3,8,1950,0.0,2009,0.0,98144,47.5925,-122.302,910,1745
11/6/2014,4,3.5,3530,8126,2.0,0.0,0.0,3,10,3530,0.0,2007,0.0,98033,47.6847,-122.2,2660,8126
10/14/2014,4,3.5,3310,4684,2.0,0.0,0.0,3,9,2290,1020.0,2014,0.0,98116,47.57899999999999,-122.389,1850,4750
6/25/2014,5,3.0,2620,5477,2.0,0.0,0.0,3,10,2620,0.0,2009,0.0,98115,47.6804,-122.288,1680,5217
2/19/2015,3,2.25,1350,3582,2.0,0.0,0.0,3,8,1350,0.0,2010,0.0,98031,47.4214,-122.191,1940,3860
4/17/2015,2,2.5,1741,1439,2.0,0.0,0.0,3,8,1446,295.0,2007,0.0,98034,47.7043,-122.209,2090,10454
4/17/2015,3,2.5,1650,2201,3.0,0.0,0.0,3,8,1650,0.0,2007,0.0,98133,47.7108,-122.333,1650,1965
8/29/2014,3,2.5,1890,6500,2.0,0.0,0.0,3,7,1890,0.0,2012,0.0,98074,47.6225,-122.05799999999999,2340,7500
3/26/2015,3,3.0,1950,1833,3.0,0.0,0.0,3,9,1610,340.0,2009,0.0,98004,47.6078,-122.20200000000001,2040,2131
5/8/2014,6,2.25,3206,5793,2.0,0.0,0.0,3,7,3206,0.0,2012,0.0,98032,47.369,-122.287,2527,5804
10/14/2014,5,3.0,2800,5700,2.0,0.0,0.0,3,8,2800,0.0,2014,0.0,98059,47.4969,-122.145,2910,5349
3/26/2015,4,3.0,1984,4419,2.0,0.0,0.0,3,7,1984,0.0,2010,0.0,98002,47.3514,-122.213,2440,4418
12/22/2014,4,2.5,2750,11830,2.0,0.0,0.0,3,9,2750,0.0,2014,0.0,98059,47.4698,-122.12100000000001,2310,11830
4/15/2015,3,2.75,1740,5757,1.0,0.0,0.0,3,7,1740,0.0,2010,0.0,98022,47.1941,-121.979,2380,5647
9/26/2014,4,2.25,1800,2752,2.0,0.0,0.0,3,8,1800,0.0,2014,0.0,98106,47.5167,-122.346,1650,2752
3/12/2015,3,2.25,1540,1005,3.0,0.0,0.0,3,8,1540,0.0,2008,0.0,98103,47.6828,-122.346,1510,1501
4/14/2015,4,2.25,2030,2222,2.0,0.0,0.0,3,9,1610,420.0,2015,0.0,98117,47.678999999999995,-122.375,1420,2222
4/9/2015,4,2.5,3310,4839,2.0,0.0,0.0,3,9,3310,0.0,2007,0.0,98072,47.773,-122.161,3240,5280
2/23/2015,3,1.5,1270,1416,3.0,0.0,0.0,3,8,1270,0.0,2007,0.0,98115,47.6988,-122.31700000000001,1270,1413
12/23/2014,5,2.5,2406,7093,2.0,0.0,0.0,3,8,2406,0.0,2006,0.0,98001,47.2615,-122.25200000000001,1767,7093
7/1/2014,2,2.25,1540,965,3.0,0.0,0.0,3,9,1540,0.0,2007,0.0,98122,47.6181,-122.318,1410,964
8/5/2014,4,2.5,2820,6983,2.0,0.0,0.0,3,9,2820,0.0,2013,0.0,98001,47.2958,-122.265,2597,7222
12/1/2014,5,2.5,2540,5100,2.0,0.0,0.0,3,7,2540,0.0,2014,0.0,98168,47.5123,-122.316,1400,9440
12/15/2014,2,2.25,1230,989,3.0,0.0,0.0,3,8,1230,0.0,2007,0.0,98103,47.6975,-122.348,1230,1223
8/5/2014,4,2.5,1900,2766,2.0,0.0,0.0,3,8,1900,0.0,2014,0.0,98106,47.543,-122.368,1900,2604
9/23/2014,5,2.75,2920,6327,2.0,0.0,0.0,3,8,2920,0.0,2007,0.0,98059,47.4935,-122.145,2520,5026
7/1/2014,3,2.5,1450,1053,2.0,0.0,0.0,3,8,940,510.0,2008,0.0,98107,47.6754,-122.374,1410,1080
3/18/2015,3,2.0,1270,1333,3.0,0.0,0.0,3,8,1270,0.0,2006,0.0,98103,47.6933,-122.34200000000001,1330,1333
8/28/2014,3,2.5,2550,5100,2.0,0.0,0.0,3,9,2550,0.0,2014,0.0,98115,47.6757,-122.32600000000001,1250,4080
4/3/2015,4,3.0,3070,7150,2.0,0.0,0.0,3,9,3070,0.0,2007,0.0,98052,47.7079,-122.10700000000001,3200,6984
7/2/2014,3,2.25,1450,4050,2.0,0.0,0.0,3,7,1450,0.0,2010,0.0,98038,47.367,-122.01899999999999,1660,3800
8/4/2014,4,2.5,3480,6262,2.0,0.0,0.0,3,9,3480,0.0,2003,0.0,98053,47.6857,-122.045,3490,6629
5/15/2014,3,2.25,1490,974,2.0,0.0,0.0,3,7,1220,270.0,2009,0.0,98106,47.5567,-122.363,1490,1283
6/16/2014,3,2.25,1200,1400,3.0,0.0,0.0,3,8,1200,0.0,2005,0.0,98133,47.7046,-122.35700000000001,1370,6552
1/13/2015,3,2.5,2150,4332,2.0,0.0,0.0,3,8,2150,0.0,2013,0.0,98019,47.7373,-121.969,2140,4332
6/20/2014,3,3.5,3690,8837,2.0,0.0,0.0,3,10,3690,0.0,2001,0.0,98065,47.5402,-121.876,3690,9585
10/15/2014,4,2.5,1900,3301,2.0,0.0,0.0,3,7,1900,0.0,2007,0.0,98178,47.489,-122.249,1960,3379
1/20/2015,4,3.25,1690,1321,2.0,0.0,0.0,3,8,1320,370.0,2014,0.0,98052,47.678000000000004,-122.117,3080,4558
10/28/2014,3,2.0,1936,6612,2.0,0.0,0.0,3,7,1936,0.0,2014,0.0,98001,47.2602,-122.24600000000001,1620,21600
12/22/2014,2,2.25,1150,711,2.0,0.0,0.0,3,7,1150,0.0,2013,0.0,98027,47.5323,-122.07,1150,748
5/29/2014,4,2.5,2040,22653,2.0,0.0,0.0,3,7,2040,0.0,2011,0.0,98168,47.4991,-122.29899999999999,2020,20502
9/23/2014,4,2.5,2470,7539,2.0,0.0,0.0,3,9,2470,0.0,2006,0.0,98028,47.7407,-122.226,2580,7539
3/9/2015,4,2.5,1890,4158,2.0,0.0,0.0,3,8,1890,0.0,2014,0.0,98042,47.343,-122.056,2720,4549
2/10/2015,3,2.5,1626,1583,2.5,0.0,0.0,3,8,1419,207.0,2007,0.0,98122,47.6031,-122.309,1400,1583
10/1/2014,4,2.5,2250,5306,2.0,0.0,0.0,3,8,2250,0.0,2012,0.0,98038,47.356,-122.057,2250,5306
2/23/2015,3,2.25,1350,1234,2.0,0.0,0.0,3,7,1160,190.0,2007,0.0,98106,47.5565,-122.363,1420,1234
9/19/2014,3,2.5,1460,1238,2.0,0.0,0.0,3,8,1200,260.0,2008,0.0,98107,47.6719,-122.374,1280,1257
12/12/2014,3,2.5,2056,3564,2.0,0.0,0.0,3,7,2056,0.0,2014,0.0,98092,47.338,-122.181,2056,3577
7/1/2014,2,2.5,1160,1458,2.0,0.0,0.0,3,8,1040,120.0,2012,0.0,98119,47.6384,-122.37299999999999,1650,2311
6/13/2014,3,3.0,1384,1287,2.0,0.0,0.0,3,8,1144,240.0,2006,0.0,98102,47.6295,-122.32,1570,1288
10/24/2014,2,1.5,1100,1107,3.0,0.0,0.0,3,8,1100,0.0,2008,0.0,98103,47.6584,-122.35,1110,2750
6/11/2014,3,2.5,2456,7566,2.0,0.0,0.0,3,8,2456,0.0,2012,0.0,98023,47.297,-122.351,2478,7212
4/8/2015,4,3.25,3780,10099,1.0,0.0,1.0,3,11,2240,1540.0,2006,0.0,98006,47.5508,-122.19200000000001,3120,10669
9/11/2014,2,2.5,1320,1157,2.0,0.0,0.0,3,8,990,330.0,2014,0.0,98107,47.6689,-122.363,1550,1519
2/18/2015,3,2.0,1650,5027,1.5,0.0,0.0,3,7,1650,0.0,2009,0.0,98065,47.515,-121.874,2430,6000
6/27/2014,3,3.0,1670,4440,1.0,0.0,0.0,3,7,1670,0.0,2014,0.0,98022,47.1948,-121.975,1670,4622
8/6/2014,3,3.25,1610,1275,2.0,0.0,0.0,3,8,1220,390.0,2005,0.0,98102,47.6236,-122.318,1750,3000
9/12/2014,5,2.75,3370,10315,2.0,0.0,0.0,3,9,3370,0.0,2006,0.0,98059,47.4893,-122.146,3010,8296
12/8/2014,4,2.5,2660,4082,2.0,0.0,0.0,3,7,2660,0.0,2010,0.0,98042,47.3414,-122.055,2390,4876
3/31/2015,3,3.25,1690,1473,2.0,0.0,0.0,3,8,1380,310.0,2008,0.0,98109,47.6397,-122.345,1670,2594
8/28/2014,3,2.25,1620,1062,3.0,0.0,0.0,3,8,1620,0.0,2014,0.0,98122,47.6051,-122.304,1560,1728
3/30/2015,3,1.75,1300,958,2.0,0.0,0.0,3,7,840,460.0,2011,0.0,98108,47.5677,-122.314,1340,1254
12/1/2014,4,2.5,1610,4052,2.0,0.0,0.0,3,7,1610,0.0,2013,0.0,98042,47.3603,-122.081,2110,4034
4/23/2015,3,3.25,3530,4920,2.0,0.0,0.0,3,9,2660,870.0,2015,0.0,98109,47.64100000000001,-122.35700000000001,1900,4200
2/12/2015,4,2.5,3550,8618,2.0,0.0,0.0,3,10,3550,0.0,2007,0.0,98052,47.6776,-122.161,1310,9746
10/13/2014,3,3.0,1730,1755,3.0,0.0,0.0,3,8,1730,0.0,2014,0.0,98117,47.6944,-122.37700000000001,1830,1804
4/30/2015,5,2.75,2400,4900,2.0,0.0,0.0,3,8,2400,0.0,2011,0.0,98038,47.355,-122.057,2110,5696
7/7/2014,3,2.5,1420,1237,3.0,0.0,0.0,3,8,1420,0.0,2014,0.0,98107,47.674,-122.387,1510,2501
8/12/2014,2,1.5,1220,1120,2.5,0.0,0.0,3,8,1110,110.0,2008,0.0,98199,47.6374,-122.38799999999999,2010,3175
7/7/2014,4,2.25,2360,4000,2.0,0.0,0.0,3,9,2360,0.0,2013,0.0,98112,47.6198,-122.289,3040,4400
9/11/2014,3,2.5,1260,1211,3.0,0.0,0.0,3,8,1260,0.0,2004,0.0,98103,47.6969,-122.34299999999999,1270,1211
1/8/2015,3,2.5,1580,2407,2.0,0.0,0.0,3,8,1580,0.0,2013,0.0,98126,47.5455,-122.368,1580,2212
12/4/2014,3,2.5,1760,2688,2.0,0.0,0.0,3,7,1760,0.0,2005,0.0,98059,47.4903,-122.166,1760,2329
11/25/2014,5,3.5,3420,4216,2.0,0.0,0.0,3,9,2520,900.0,2008,0.0,98115,47.6799,-122.304,1420,4500
12/15/2014,5,2.75,2870,6593,2.0,0.0,0.0,3,9,2870,0.0,2006,0.0,98052,47.7075,-122.102,3150,6593
9/19/2014,4,2.5,1934,5677,2.0,0.0,0.0,3,8,1934,0.0,2013,0.0,98001,47.2602,-122.25200000000001,1919,5049
8/15/2014,3,1.5,1220,962,3.0,0.0,0.0,3,8,1220,0.0,2014,0.0,98107,47.674,-122.387,1510,2501
3/24/2015,3,2.75,2450,5750,2.0,0.0,0.0,3,9,2450,0.0,2013,0.0,98065,47.5439,-121.86200000000001,3200,8036
5/16/2014,3,3.25,1860,1787,3.0,0.0,0.0,3,8,1860,0.0,2007,0.0,98155,47.7563,-122.316,1830,1787
3/23/2015,3,2.5,1500,1119,3.0,0.0,2.0,3,7,1110,0.0,2008,0.0,98109,47.6327,-122.346,1500,1057
5/1/2015,2,1.75,1570,1108,3.0,0.0,0.0,3,9,1570,0.0,2007,0.0,98004,47.6215,-122.2,1940,1160
11/3/2014,3,2.0,1280,960,2.0,0.0,0.0,3,9,1040,240.0,2014,0.0,98122,47.602,-122.311,1280,1173
1/21/2015,3,2.5,3192,5653,2.0,0.0,0.0,3,8,3192,0.0,2014,0.0,98023,47.2956,-122.35,3000,5134
10/28/2014,3,2.5,1690,1479,3.0,0.0,0.0,3,8,1420,270.0,2005,0.0,98122,47.6022,-122.311,1280,1253
5/5/2014,2,2.5,1590,1426,2.0,0.0,0.0,3,8,1590,0.0,2014,0.0,98029,47.5441,-122.01299999999999,1590,1426
11/12/2014,3,2.5,2870,7288,2.0,0.0,0.0,3,9,2870,0.0,2012,0.0,98011,47.7745,-122.225,2870,5998
11/24/2014,4,2.5,2580,4818,2.0,0.0,0.0,3,8,2580,0.0,2005,0.0,98038,47.3607,-122.038,2570,5386
7/28/2014,4,2.75,1830,3420,2.0,0.0,0.0,3,8,1830,0.0,2012,0.0,98198,47.36600000000001,-122.30799999999999,1813,3420
8/13/2014,4,2.5,2927,6000,2.0,0.0,0.0,3,7,2927,0.0,2011,0.0,98042,47.3737,-122.16,2533,6000
4/15/2015,3,1.5,1320,1250,3.0,0.0,0.0,3,8,1320,0.0,2008,0.0,98103,47.6536,-122.34100000000001,1560,1694
1/16/2015,3,2.5,1720,3581,2.0,0.0,0.0,3,7,1720,0.0,2011,0.0,98053,47.6861,-122.01299999999999,1720,3600
7/31/2014,3,1.5,1040,1264,2.0,0.0,0.0,3,9,900,140.0,2015,0.0,98144,47.5951,-122.301,1350,3000
9/18/2014,3,2.5,1410,1332,2.0,0.0,0.0,3,7,960,450.0,2014,0.0,98108,47.5683,-122.314,1410,1343
7/8/2014,4,3.5,3370,3634,2.0,0.0,0.0,3,9,2750,620.0,2007,0.0,98029,47.5519,-122.001,3200,3650
6/5/2014,3,2.5,1660,3990,2.0,0.0,0.0,3,7,1660,0.0,2009,0.0,98118,47.5298,-122.26799999999999,1670,4050
3/26/2015,2,1.75,910,2550,1.0,0.0,0.0,3,6,910,0.0,2004,0.0,98038,47.3494,-122.022,1310,2550
5/22/2014,3,2.25,1280,959,3.0,0.0,0.0,3,8,1280,0.0,2005,0.0,98103,47.6914,-122.34299999999999,1130,1126
6/14/2014,4,2.75,2360,4924,2.0,0.0,0.0,3,8,2360,0.0,2008,0.0,98028,47.7737,-122.235,2360,4670
2/27/2015,3,2.5,2529,9653,2.0,0.0,0.0,3,7,2529,0.0,2012,0.0,98042,47.3738,-122.161,2533,6125
9/18/2014,4,2.75,3540,5500,2.0,0.0,0.0,3,9,3540,0.0,2014,0.0,98074,47.6181,-122.056,3540,5500
3/19/2015,3,2.5,1580,1321,2.0,0.0,2.0,3,8,1080,500.0,2014,0.0,98107,47.6688,-122.402,1530,1357
8/26/2014,3,2.5,1700,2250,2.0,0.0,0.0,3,7,1700,0.0,2014,0.0,98168,47.4914,-122.334,1520,4500
5/7/2014,3,2.5,1600,3573,2.0,0.0,0.0,3,7,1600,0.0,2013,0.0,98056,47.507,-122.181,1500,11089
7/3/2014,2,1.75,1410,1005,1.5,0.0,0.0,3,9,900,510.0,2011,0.0,98027,47.5446,-122.01799999999999,1440,1188
12/29/2014,3,1.5,1580,1228,3.0,0.0,0.0,3,8,1580,0.0,2014,0.0,98115,47.6765,-122.32,1580,3605
11/4/2014,3,3.5,3940,11632,2.0,0.0,0.0,3,10,3940,0.0,2014,0.0,98166,47.438,-122.344,2015,11632
9/11/2014,5,2.75,4450,9600,2.0,0.0,0.0,3,9,3650,800.0,2014,0.0,98011,47.7336,-122.21,4000,9750
6/10/2014,4,2.5,2009,5000,2.0,0.0,0.0,3,8,2009,0.0,2014,0.0,98092,47.2577,-122.198,2009,5182
7/16/2014,3,2.5,2090,4590,2.0,0.0,0.0,3,7,2090,0.0,2005,0.0,98042,47.3992,-122.163,2190,4060
11/22/2014,2,2.5,980,1013,3.0,0.0,0.0,3,8,980,0.0,2008,0.0,98117,47.6844,-122.387,980,1023
4/16/2015,5,3.5,2815,5619,2.0,0.0,0.0,3,9,2815,0.0,2012,0.0,98055,47.4299,-122.20700000000001,2583,5295
6/18/2014,4,2.5,3170,8523,2.0,0.0,0.0,3,9,3170,0.0,2008,0.0,98033,47.6854,-122.184,3230,8523
8/5/2014,5,3.25,3030,7410,2.0,0.0,0.0,3,8,2150,880.0,2014,0.0,98106,47.553000000000004,-122.354,2020,7410
7/22/2014,2,2.5,1280,940,2.0,0.0,0.0,3,8,1060,220.0,2006,0.0,98103,47.6904,-122.36399999999999,1290,2900
